"store","websites","attribute_set","type","category_ids","sku","has_options","manufacturer","status","visibility","enable_googlecheckout","tax_class_id","price","special_price","weight","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","description","meta_keyword","short_description","special_from_date","special_to_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","c2c_couleur_pap","starnet_sku_updated","supplier","featured","msrp","custom_design","page_layout","msrp_enabled","msrp_display_actual_price_type","gift_message_available","custom_layout_update","news_from_date","news_to_date","custom_design_from","custom_design_to"
"admin","base","C2c_Couleur_pap","simple","","2055BRED","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","12.5000","12.5000","0.0000","Mitaines courtes Tête de Mort Couleur - Rouge","Mitaines courtes Tête de Mort","Mitaines courtes Tête de Mort","/4/3/436-648.jpg","/4/3/436-648-large.jpg","/4/3/436-648.jpg","mitaines-courtes-t-te-de-mort-couleur-rouge","mitaines-courtes-t-te-de-mort-couleur-rouge.html","Bloc après la colonne d'information","Mitaines courtes Tête de Mort","Mitaines courtes Tête de Mort","Mitaines courtes Tête de Mort"," ","","mitaines courtes tête de mort","<p><strong>Mitaines courtes Tête de Mort</strong>.</p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:10","2013-03-09 15:55:10","19.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mitaines courtes Tête de Mort Couleur - Rouge","0","simple","","","Rouge","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2055795","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","12.5000","12.5000","0.0000","Mitaines courtes Tête de Mort Couleur - Violet","Mitaines courtes Tête de Mort","Mitaines courtes Tête de Mort","/4/3/436-648.jpg","/4/3/436-648-large.jpg","/4/3/436-648.jpg","mitaines-courtes-t-te-de-mort-couleur-violet","mitaines-courtes-t-te-de-mort-couleur-violet.html","Bloc après la colonne d'information","Mitaines courtes Tête de Mort","Mitaines courtes Tête de Mort","Mitaines courtes Tête de Mort"," ","","mitaines courtes tête de mort","<p><strong>Mitaines courtes Tête de Mort</strong>.</p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:10","2013-03-09 15:55:10","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Mitaines courtes Tête de Mort Couleur - Violet","0","simple","","","Violet","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","configurable","76,87","2066","1","Leg Avenue","Activé","Catalogue, Recherche","Oui","Aucun","18.5000","18.5000","0.0000","Mitaines longue tête de mort","Mitaines longue tête de mort","Mitaines longue tête de mort","/4/3/437-649.jpg","/4/3/437-649-large.jpg","/4/3/437-649.jpg","mitaines-longue-t-te-de-mort","mitaines-longue-t-te-de-mort.html","Bloc après la colonne d'information","Mitaines longue tête de mort","Mitaines longue tête de mort","Mitaines longue tête de mort"," ","","mitaines longue tête de mort","<p><strong>Mitaines longue tête de mort.</strong></p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:07","2023-03-07 15:55:07","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Mitaines longue tête de mort","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2066BWHI","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","18.5000","18.5000","0.0000","Mitaines longue tête de mort Couleur - Blanc","Mitaines longue tête de mort","Mitaines longue tête de mort","/4/3/437-649.jpg","/4/3/437-649-large.jpg","/4/3/437-649.jpg","mitaines-longue-t-te-de-mort-couleur-blanc","mitaines-longue-t-te-de-mort-couleur-blanc.html","Bloc après la colonne d'information","Mitaines longue tête de mort","Mitaines longue tête de mort","Mitaines longue tête de mort"," ","","mitaines longue tête de mort","<p><strong>Mitaines longue tête de mort.</strong></p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:11","2013-03-09 15:55:11","70.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mitaines longue tête de mort Couleur - Blanc","0","simple","","","Blanc","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2066BPNK","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","18.5000","18.5000","0.0000","Mitaines longue tête de mort Couleur - Rose","Mitaines longue tête de mort","Mitaines longue tête de mort","/4/3/437-649.jpg","/4/3/437-649-large.jpg","/4/3/437-649.jpg","mitaines-longue-t-te-de-mort-couleur-rose","mitaines-longue-t-te-de-mort-couleur-rose.html","Bloc après la colonne d'information","Mitaines longue tête de mort","Mitaines longue tête de mort","Mitaines longue tête de mort"," ","","mitaines longue tête de mort","<p><strong>Mitaines longue tête de mort.</strong></p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:11","2013-03-09 15:55:11","42.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mitaines longue tête de mort Couleur - Rose","0","simple","","","Rose","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2066BRED","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","18.5000","18.5000","0.0000","Mitaines longue tête de mort Couleur - Rouge","Mitaines longue tête de mort","Mitaines longue tête de mort","/4/3/437-649.jpg","/4/3/437-649-large.jpg","/4/3/437-649.jpg","mitaines-longue-t-te-de-mort-couleur-rouge","mitaines-longue-t-te-de-mort-couleur-rouge.html","Bloc après la colonne d'information","Mitaines longue tête de mort","Mitaines longue tête de mort","Mitaines longue tête de mort"," ","","mitaines longue tête de mort","<p><strong>Mitaines longue tête de mort.</strong></p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:11","2013-03-09 15:55:11","23.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mitaines longue tête de mort Couleur - Rouge","0","simple","","","Rouge","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2066799","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","18.5000","18.5000","0.0000","Mitaines longue tête de mort Couleur - Violet","Mitaines longue tête de mort","Mitaines longue tête de mort","/4/3/437-649.jpg","/4/3/437-649-large.jpg","/4/3/437-649.jpg","mitaines-longue-t-te-de-mort-couleur-violet","mitaines-longue-t-te-de-mort-couleur-violet.html","Bloc après la colonne d'information","Mitaines longue tête de mort","Mitaines longue tête de mort","Mitaines longue tête de mort"," ","","mitaines longue tête de mort","<p><strong>Mitaines longue tête de mort.</strong></p>
<p>Existe en noir/blanc, noir/violet, noir/rose et noir/rouge</p>
<p><span class=""fa_desc_sup"">Composition : </span>80% Acrylique - 20% Spandex.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:55:11","2013-03-09 15:55:11","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Mitaines longue tête de mort Couleur - Violet","0","simple","","","Violet","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","configurable","76,87","2105","1","Leg Avenue","Activé","Catalogue, Recherche","Oui","Aucun","8.5000","8.5000","0.0000","Mitaines filet","Mitaines filet","Mitaines filet","/4/3/439-651.jpg","/4/3/439-651-large.jpg","/4/3/439-651.jpg","mitaines-filet","mitaines-filet.html","Bloc après la colonne d'information","Mitaines filet","Mitaines filet","Mitaines filet"," ","Mitaines filet","mitaines filet","<p><strong>Mitaines filet</strong>.</p>
<p>Existe en noir ou blanc.</p>
<p>Composition : 88% POLYESTER-12% SPANDEX</p>
<p>Marque <strong>Lingerie Leg Avenue</strong></p>","2013-03-08 00:00:00","2023-03-07 00:00:00","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Mitaines filet","0","configurable","","","","","","Non","","","Pas de modification de l'agencement","Utiliser la config","Utiliser la config","Non","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2105WHI","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","7.5000","7.5000","0.0000","Mitaines filet Couleur - Blanc","Mitaines filet","Mitaines filet","/4/3/439-651.jpg","/4/3/439-651-large.jpg","/4/3/439-651.jpg","mitaines-filet-couleur-blanc","mitaines-filet-couleur-blanc.html","Bloc après la colonne d'information","Mitaines filet","Mitaines filet","Mitaines filet"," ","","mitaines filet","<p><strong>Mitaines filet</strong>.</p>
<p>Esiste en noir ou blanc.</p>
<p><span class=""fa_desc_sup"">Composition : </span>88% POLYESTER-12% SPANDEX</p>
<p>Marque <strong>Lingerie Leg Avenue</strong></p>","2013-03-08 15:55:11","2013-03-09 15:55:11","22.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mitaines filet Couleur - Blanc","0","simple","","","Blanc","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2105BLK","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","7.5000","7.5000","0.0000","Mitaines filet Couleur - Noir","Mitaines filet","Mitaines filet","/4/3/439-651.jpg","/4/3/439-651-large.jpg","/4/3/439-651.jpg","mitaines-filet-couleur-noir","mitaines-filet-couleur-noir.html","Bloc après la colonne d'information","Mitaines filet","Mitaines filet","Mitaines filet"," ","","mitaines filet","<p><strong>Mitaines filet</strong>.</p>
<p>Esiste en noir ou blanc.</p>
<p><span class=""fa_desc_sup"">Composition : </span>88% POLYESTER-12% SPANDEX</p>
<p>Marque <strong>Lingerie Leg Avenue</strong></p>","2013-03-08 15:55:11","2013-03-09 15:55:11","23.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mitaines filet Couleur - Noir","0","simple","","","Noir","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","configurable","76,87","2137","1","Leg Avenue","Activé","Catalogue, Recherche","Oui","Aucun","13.5000","13.5000","0.0000","Mini gants en satin","Mini gants en satin","Mini gants en satin","/4/4/443-654.jpg","/4/4/443-654-large.jpg","/4/4/443-654.jpg","mini-gants-en-satin","mini-gants-en-satin.html","Bloc après la colonne d'information","Mini gants en satin","Mini gants en satin","Mini gants en satin"," ","","mini gants en satin","<p><strong>Mini gants en satin.</strong></p>
<p>Existe en noir, rouge ou blanc.</p>
<p><span class=""fa_desc_sup"">Composition : </span>90% Nylon - 10% Spandex</p>
<p>Marque <strong> Lingerie Leg Avenue</strong>.</p>","2013-03-08 15:55:09","2023-03-07 15:55:09","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Mini gants en satin","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2137WHI","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","13.5000","13.5000","0.0000","Mini gants en satin Couleur - Blanc","Mini gants en satin","Mini gants en satin","/4/4/443-654.jpg","/4/4/443-654-large.jpg","/4/4/443-654.jpg","mini-gants-en-satin-couleur-blanc","mini-gants-en-satin-couleur-blanc.html","Bloc après la colonne d'information","Mini gants en satin","Mini gants en satin","Mini gants en satin"," ","","mini gants en satin","<p><strong>Mini gants en satin.</strong></p>
<p>Existe en noir, rouge ou blanc.</p>
<p><span class=""fa_desc_sup"">Composition : </span>90% Nylon - 10% Spandex</p>
<p>Marque <strong> Lingerie Leg Avenue</strong>.</p>","2013-03-08 15:55:11","2013-03-09 15:55:11","53.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mini gants en satin Couleur - Blanc","0","simple","","","Blanc","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2137BLK","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","13.5000","13.5000","0.0000","Mini gants en satin Couleur - Noir","Mini gants en satin","Mini gants en satin","/4/4/443-654.jpg","/4/4/443-654-large.jpg","/4/4/443-654.jpg","mini-gants-en-satin-couleur-noir","mini-gants-en-satin-couleur-noir.html","Bloc après la colonne d'information","Mini gants en satin","Mini gants en satin","Mini gants en satin"," ","","mini gants en satin","<p><strong>Mini gants en satin.</strong></p>
<p>Existe en noir, rouge ou blanc.</p>
<p><span class=""fa_desc_sup"">Composition : </span>90% Nylon - 10% Spandex</p>
<p>Marque <strong> Lingerie Leg Avenue</strong>.</p>","2013-03-08 15:55:11","2013-03-09 15:55:11","62.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mini gants en satin Couleur - Noir","0","simple","","","Noir","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","2137RED","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","13.5000","13.5000","0.0000","Mini gants en satin Couleur - Rouge","Mini gants en satin","Mini gants en satin","/4/4/443-654.jpg","/4/4/443-654-large.jpg","/4/4/443-654.jpg","mini-gants-en-satin-couleur-rouge","mini-gants-en-satin-couleur-rouge.html","Bloc après la colonne d'information","Mini gants en satin","Mini gants en satin","Mini gants en satin"," ","","mini gants en satin","<p><strong>Mini gants en satin.</strong></p>
<p>Existe en noir, rouge ou blanc.</p>
<p><span class=""fa_desc_sup"">Composition : </span>90% Nylon - 10% Spandex</p>
<p>Marque <strong> Lingerie Leg Avenue</strong>.</p>","2013-03-08 15:55:11","2013-03-09 15:55:11","60.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Mini gants en satin Couleur - Rouge","0","simple","","","Rouge","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","configurable","67,76","MA021","1","Beauty's Love","Activé","Catalogue, Recherche","Oui","Aucun","15.0000","15.0000","0.0000","Masque Loup tigré","Masque Loup tigré","Masque Loup tigré","/4/6/464-684.jpg","/4/6/464-684-large.jpg","/4/6/464-684.jpg","masque-loup-tigr","masque-loup-tigr-2656.html","Bloc après la colonne d'information","Masque Loup tigré","Masque Loup tigré","Masque Loup tigré"," ","","masque loup tigré","<p><strong>Masque Loup tigré.</strong></p>
<p><strong>Loup</strong> en PVC recouvert de velour, décoré de plus sur le côté, s'attache avec un ruban de satin.</p>","2013-03-08 15:55:29","2023-03-07 15:55:29","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Masque Loup tigré","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","MA021815","0","Beauty's Love","Activé","Non visible individuellement","Oui","Aucun","15.0000","15.0000","0.0000","Masque Loup tigré Couleur - Jaune","Masque Loup tigré","Masque Loup tigré","/4/6/464-684.jpg","/4/6/464-684-large.jpg","/4/6/464-684.jpg","masque-loup-tigr-couleur-jaune","masque-loup-tigr-couleur-jaune.html","Bloc après la colonne d'information","Masque Loup tigré","Masque Loup tigré","Masque Loup tigré"," ","","masque loup tigré","<p><strong>Masque Loup tigré.</strong></p>
<p><strong>Loup</strong> en PVC recouvert de velour, décoré de plus sur le côté, s'attache avec un ruban de satin.</p>","2013-03-08 15:55:31","2013-03-09 15:55:31","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Masque Loup tigré Couleur - Jaune","0","simple","","","Jaune","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","MA021816","0","Beauty's Love","Activé","Non visible individuellement","Oui","Aucun","15.0000","15.0000","0.0000","Masque Loup tigré Couleur - Rouge","Masque Loup tigré","Masque Loup tigré","/4/6/464-684.jpg","/4/6/464-684-large.jpg","/4/6/464-684.jpg","masque-loup-tigr-couleur-rouge","masque-loup-tigr-couleur-rouge.html","Bloc après la colonne d'information","Masque Loup tigré","Masque Loup tigré","Masque Loup tigré"," ","","masque loup tigré","<p><strong>Masque Loup tigré.</strong></p>
<p><strong>Loup</strong> en PVC recouvert de velour, décoré de plus sur le côté, s'attache avec un ruban de satin.</p>","2013-03-08 15:55:31","2013-03-09 15:55:31","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Masque Loup tigré Couleur - Rouge","0","simple","","","Rouge","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","MA021817","0","Beauty's Love","Activé","Non visible individuellement","Oui","Aucun","15.0000","15.0000","0.0000","Masque Loup tigré Couleur - Violet","Masque Loup tigré","Masque Loup tigré","/4/6/464-684.jpg","/4/6/464-684-large.jpg","/4/6/464-684.jpg","masque-loup-tigr-couleur-violet","masque-loup-tigr-couleur-violet.html","Bloc après la colonne d'information","Masque Loup tigré","Masque Loup tigré","Masque Loup tigré"," ","","masque loup tigré","<p><strong>Masque Loup tigré.</strong></p>
<p><strong>Loup</strong> en PVC recouvert de velour, décoré de plus sur le côté, s'attache avec un ruban de satin.</p>","2013-03-08 15:55:31","2013-03-09 15:55:31","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Masque Loup tigré Couleur - Violet","0","simple","","","Violet","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","configurable","76","3934","1","Leg Avenue","Activé","Catalogue, Recherche","Oui","Aucun","43.5000","43.5000","0.0000","Jambières  flashy explosives","Jambières  flashy explosives","Jambières  flashy explosives","/5/1/516-765.jpg","/5/1/516-765-large.jpg","/5/1/516-765.jpg","jambi-res-flashy-explosives","jambi-res-flashy-explosives.html","Bloc après la colonne d'information","Jambières  flashy explosives","Jambières  flashy explosives","Jambières  flashy explosives"," ","","jambières  flashy explosives","<p><strong>Jambières  flashy explosives</strong>.</p>
<p>Poils synthétiques longs et doux, touché pelucheux.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:56:23","2023-03-07 15:56:23","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Jambières  flashy explosives","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","3934886","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","43.5000","43.5000","0.0000","Jambières  flashy explosives Couleur - Bleu","Jambières  flashy explosives","Jambières  flashy explosives","/5/1/516-765.jpg","/5/1/516-765-large.jpg","/5/1/516-765.jpg","jambi-res-flashy-explosives-couleur-bleu","jambi-res-flashy-explosives-couleur-bleu.html","Bloc après la colonne d'information","Jambières  flashy explosives","Jambières  flashy explosives","Jambières  flashy explosives"," ","","jambières  flashy explosives","<p><strong>Jambières  flashy explosives</strong>.</p>
<p>Poils synthétiques longs et doux, touché pelucheux.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:56:26","2013-03-09 15:56:26","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Jambières  flashy explosives Couleur - Bleu","0","simple","","","Bleu ","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","3934NGRNOS","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","43.5000","43.5000","0.0000","Jambières  flashy explosives Couleur - Vert","Jambières  flashy explosives","Jambières  flashy explosives","/5/1/516-765.jpg","/5/1/516-765-large.jpg","/5/1/516-765.jpg","jambi-res-flashy-explosives-couleur-vert","jambi-res-flashy-explosives-couleur-vert.html","Bloc après la colonne d'information","Jambières  flashy explosives","Jambières  flashy explosives","Jambières  flashy explosives"," ","","jambières  flashy explosives","<p><strong>Jambières  flashy explosives</strong>.</p>
<p>Poils synthétiques longs et doux, touché pelucheux.</p>
<p>Marque <strong>Leg Avenue</strong></p>","2013-03-08 15:56:26","2013-03-09 15:56:26","12.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Jambières  flashy explosives Couleur - Vert","0","simple","","","Vert","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","configurable","66","A1986","1","Leg Avenue","Activé","Catalogue, Recherche","Oui","Aucun","32.0000","32.0000","0.0000","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","/5/1/517-769.jpg","/5/1/517-769-large.jpg","/5/1/517-769.jpg","perruque-carr-court-soyeux","perruque-carr-court-soyeux.html","Bloc après la colonne d'information","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux "," ","","perruque ""carré court"" soyeux","<p><strong>Perruque ""Carré Court""</strong> Soyeux.</p>
<p>Matière 100% Olefin <strong>(haute qualité de Polyester</strong>)</p>
<p>Marque <strong>Leg Avenue</strong></p>
<p> </p>","2013-03-08 15:56:25","2023-03-07 15:56:25","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","","1","1","1","0","1","0.0000","1","0","0","0","1","Perruque ""Carré Court"" Soyeux ","0","configurable","","","","","","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","A1986BLKOS","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","32.0000","32.0000","0.0000","Perruque ""Carré Court"" Soyeux  Couleur - Noir","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","/5/1/517-769.jpg","/5/1/517-769-large.jpg","/5/1/517-769.jpg","perruque-carr-court-soyeux-couleur-noir","perruque-carr-court-soyeux-couleur-noir.html","Bloc après la colonne d'information","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux "," ","","perruque ""carré court"" soyeux","<p><strong>Perruque ""Carré Court""</strong> Soyeux.</p>
<p>Matière 100% Olefin <strong>(haute qualité de Polyester</strong>)</p>
<p>Marque <strong>Leg Avenue</strong></p>
<p> </p>","2013-03-08 15:56:27","2013-03-09 15:56:27","14.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Perruque ""Carré Court"" Soyeux  Couleur - Noir","0","simple","","","Noir","Oui","Starnet","","","","","","","","","","","",""
"admin","base","C2c_Couleur_pap","simple","","A1986NPNKOS","0","Leg Avenue","Activé","Non visible individuellement","Oui","Aucun","32.0000","32.0000","0.0000","Perruque ""Carré Court"" Soyeux  Couleur - Rose","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","/5/1/517-769.jpg","/5/1/517-769-large.jpg","/5/1/517-769.jpg","perruque-carr-court-soyeux-couleur-rose","perruque-carr-court-soyeux-couleur-rose.html","Bloc après la colonne d'information","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux ","Perruque ""Carré Court"" Soyeux "," ","","perruque ""carré court"" soyeux","<p><strong>Perruque ""Carré Court""</strong> Soyeux.</p>
<p>Matière 100% Olefin <strong>(haute qualité de Polyester</strong>)</p>
<p>Marque <strong>Leg Avenue</strong></p>
<p> </p>","2013-03-08 15:56:27","2013-03-09 15:56:27","11.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","Perruque ""Carré Court"" Soyeux  Couleur - Rose","0","simple","","","Rose","Oui","Starnet","","","","","","","","","","","",""
