"sku","ps_url","cost","supplier"
"8549","robe-libertine/14-robe-noire-tube-ajouree.html","11.930000","Starnet"
"8615","fetish/389-jupe-noire-fetish-transparente-dominique.html","21.920000","Busix-pro"
"8464","robe-libertine/13-robe-noire-touche-strass.html","16.700000","Starnet"
