"active";"category_name";"reference";"name";"description";"price";"quantity";"picture_link"
1;"Bas de maillot";"adelab-L";"Bas de maillot culotte ""Adela"" (Taille: L/40, Couleur: noir)";"bas de maillot culotte classique ""Foxi"" noir. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"8.00";3;"http://www.chantefeuille.fr/3868-6182-thickbox/bas-de-maillot-culotte-adela.jpg"
1;"Bas de maillot";"adelab-M";"Bas de maillot culotte ""Adela"" (Taille: M/38, Couleur: noir)";"bas de maillot culotte classique ""Foxi"" noir. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"8.00";3;"http://www.chantefeuille.fr/3868-6182-thickbox/bas-de-maillot-culotte-adela.jpg"
1;"Bas de maillot";"adelab-S";"Bas de maillot culotte ""Adela"" (Taille: S/36, Couleur: noir)";"bas de maillot culotte classique ""Foxi"" noir. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"8.00";3;"http://www.chantefeuille.fr/3868-6182-thickbox/bas-de-maillot-culotte-adela.jpg"
1;"Bas de maillot";"adelab-XL";"Bas de maillot culotte ""Adela"" (Taille: XL/42, Couleur: noir)";"bas de maillot culotte classique ""Foxi"" noir. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"8.00";2;"http://www.chantefeuille.fr/3868-6182-thickbox/bas-de-maillot-culotte-adela.jpg"
1;"Haut de maillot";"adelah-L";"Haut de maillot bandeau ""Adela"" (Taille: L/40, Couleur: noir)";"Haut de maillot bandeau ""Adela"" noir. Coque amovible. Tour de cou réglable et amovible, clip dans le dos. Composition: 80% polyamide - 20% elasthane. Bas de maillot vendu séparément.";"8.00";3;"http://www.chantefeuille.fr/3867-6181-thickbox/haut-de-maillot-bandeau-adela.jpg"
1;"Haut de maillot";"adelah-M";"Haut de maillot bandeau ""Adela"" (Taille: M/38, Couleur: noir)";"Haut de maillot bandeau ""Adela"" noir. Coque amovible. Tour de cou réglable et amovible, clip dans le dos. Composition: 80% polyamide - 20% elasthane. Bas de maillot vendu séparément.";"8.00";3;"http://www.chantefeuille.fr/3867-6181-thickbox/haut-de-maillot-bandeau-adela.jpg"
1;"Haut de maillot";"adelah-S";"Haut de maillot bandeau ""Adela"" (Taille: S/36, Couleur: noir)";"Haut de maillot bandeau ""Adela"" noir. Coque amovible. Tour de cou réglable et amovible, clip dans le dos. Composition: 80% polyamide - 20% elasthane. Bas de maillot vendu séparément.";"8.00";3;"http://www.chantefeuille.fr/3867-6181-thickbox/haut-de-maillot-bandeau-adela.jpg"
1;"Haut de maillot";"adelah-XL";"Haut de maillot bandeau ""Adela"" (Taille: XL/42, Couleur: noir)";"Haut de maillot bandeau ""Adela"" noir. Coque amovible. Tour de cou réglable et amovible, clip dans le dos. Composition: 80% polyamide - 20% elasthane. Bas de maillot vendu séparément.";"8.00";2;"http://www.chantefeuille.fr/3867-6181-thickbox/haut-de-maillot-bandeau-adela.jpg"
1;"Bas de maillot";"B0615bb-S";"Bas de maillot bikini ""Palawan"" multicolore (Taille: XS/34, Couleur: multicolore)";"Bikini ""Palawan"" se noue de chaque côté. Composition: 82% Polyamide - 18% Elasthane. Haut de maillot vendu séparément.";"5.00";1;"http://www.chantefeuille.fr/3501-5668-thickbox/bas-de-maillot-bikini-palawan-multicolore.jpg"
1;"Haut de maillot";"B0615bH-S";"Haut de maillot bandeau ""Palawan"" multicolore (Taille: XS/34, Couleur: multicolore)";"Haut de maillot bandeau ""Palawan"". Rembourré avec coque amovible. Se noue autour du cou et dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"5.00";1;"http://www.chantefeuille.fr/3500-5667-thickbox/haut-de-maillot-bandeau-palawan-multicolore.jpg"
1;"Bas de maillot";"B0615cb-L";"Bas de maillot culotte ""Palawan"" multicolore (Taille: M/38, Couleur: multicolore)";"Bas de maillot culotte ""Palawan"", derrière pas échancré. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"5.00";0;"http://www.chantefeuille.fr/3503-5670-thickbox/bas-de-maillot-culotte-palawan-multicolore.jpg"
1;"Bas de maillot";"B0615cb-M";"Bas de maillot culotte ""Palawan"" multicolore (Taille: S/36, Couleur: multicolore)";"Bas de maillot culotte ""Palawan"", derrière pas échancré. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"5.00";2;"http://www.chantefeuille.fr/3503-5670-thickbox/bas-de-maillot-culotte-palawan-multicolore.jpg"
1;"Bas de maillot";"B0615cb-S";"Bas de maillot culotte ""Palawan"" multicolore (Taille: XS/34, Couleur: multicolore)";"Bas de maillot culotte ""Palawan"", derrière pas échancré. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"5.00";2;"http://www.chantefeuille.fr/3503-5670-thickbox/bas-de-maillot-culotte-palawan-multicolore.jpg"
1;"Haut de maillot";"B0615cH-L";"Haut de maillot triangle ""Palawan"" multicolore (Taille: M/38, Couleur: multicolore)";"Haut de maillot triangle ""Palawan"". Rembourré avec coque amovible. Se noue autour du cou et dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"5.00";0;"http://www.chantefeuille.fr/3502-5669-thickbox/haut-de-maillot-triangle-palawan-multicolore.jpg"
1;"Haut de maillot";"B0615cH-M";"Haut de maillot triangle ""Palawan"" multicolore (Taille: S/36, Couleur: multicolore)";"Haut de maillot triangle ""Palawan"". Rembourré avec coque amovible. Se noue autour du cou et dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"5.00";2;"http://www.chantefeuille.fr/3502-5669-thickbox/haut-de-maillot-triangle-palawan-multicolore.jpg"
1;"Haut de maillot";"B0615cH-S";"Haut de maillot triangle ""Palawan"" multicolore (Taille: XS/34, Couleur: multicolore)";"Haut de maillot triangle ""Palawan"". Rembourré avec coque amovible. Se noue autour du cou et dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"5.00";2;"http://www.chantefeuille.fr/3502-5669-thickbox/haut-de-maillot-triangle-palawan-multicolore.jpg"
1;"Bas de maillot";"B0615db-S";"Bas de maillot culotte ""Palawan"" multicolore (Taille: XS/34, Couleur: multicolore)";"Bas de maillot culotte Palawan"", derrière pas échancré. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"5.00";1;"http://www.chantefeuille.fr/3505-5672-thickbox/bas-de-maillot-culotte-palawan-multicolore.jpg"
1;"Haut de maillot";"B0615dH-S";"Haut de maillot bandeau ""palawan"" multicolore (Taille: XS/34, Couleur: multicolore)";"Haut de maillot bandeau ""Palawan"". Rembourré avec coque non amovible. Se noue autour du cou et dans le dos. Composition: 82% Polyamide - 18% Elasthane. Bas de maillot vendu séparément.";"5.00";1;"http://www.chantefeuille.fr/3504-5671-thickbox/haut-de-maillot-bandeau-palawan-multicolore.jpg"
1;"Bas de maillot";"capibb-L";"Bas de maillot culotte ""Capi"" bleu (Taille: M/38, Couleur: bleu)";"Bas de maillot culotte ""Capi"" bleu, derrière pas échancré. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"6.00";0;"http://www.chantefeuille.fr/3507-5674-thickbox/bas-de-maillot-culotte-capi-bleu.jpg"
1;"Bas de maillot";"capibb-S";"Bas de maillot culotte ""Capi"" bleu (Taille: XS/34, Couleur: bleu)";"Bas de maillot culotte ""Capi"" bleu, derrière pas échancré. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"6.00";5;"http://www.chantefeuille.fr/3507-5674-thickbox/bas-de-maillot-culotte-capi-bleu.jpg"
1;"Haut de maillot";"capibH-L";"Haut de maillot triangle ""Capi"" bleu (Taille: M/38, Couleur: bleu)";"'Haut de maillot triangle ""Capi"" bleu. Rembourré avec coque non amovible. Se noue autour du cou et clip à l''arrière. Composition: 80% Polyamide - 20% Elasthane. Bas de maillot vendu séparément.'";"6.00";0;"http://www.chantefeuille.fr/3506-5673-thickbox/haut-de-maillot-triangle-capi-bleu.jpg"
1;"Haut de maillot";"capibH-S";"Haut de maillot triangle ""Capi"" bleu (Taille: XS/34, Couleur: bleu)";"'Haut de maillot triangle ""Capi"" bleu. Rembourré avec coque non amovible. Se noue autour du cou et clip à l''arrière. Composition: 80% Polyamide - 20% Elasthane. Bas de maillot vendu séparément.'";"6.00";5;"http://www.chantefeuille.fr/3506-5673-thickbox/haut-de-maillot-triangle-capi-bleu.jpg"
1;"Bas de maillot";"capinoirb-L";"Bas de maillot culotte ""Capi"" noir (Taille: L/40, Couleur: noir)";"Bas de maillot culotte ""Capi"" noir, derrière pas échancré. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"7.00";5;"http://www.chantefeuille.fr/3731-5914-thickbox/bas-de-maillot-culotte-capi-noir.jpg"
1;"Bas de maillot";"capinoirb-M";"Bas de maillot culotte ""Capi"" noir (Taille: M/38, Couleur: noir)";"Bas de maillot culotte ""Capi"" noir, derrière pas échancré. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"7.00";5;"http://www.chantefeuille.fr/3731-5914-thickbox/bas-de-maillot-culotte-capi-noir.jpg"
1;"Bas de maillot";"capinoirb-S";"Bas de maillot culotte ""Capi"" noir (Taille: S/36, Couleur: noir)";"Bas de maillot culotte ""Capi"" noir, derrière pas échancré. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"7.00";2;"http://www.chantefeuille.fr/3731-5914-thickbox/bas-de-maillot-culotte-capi-noir.jpg"
1;"Bas de maillot";"capinoirb-XL";"Bas de maillot culotte ""Capi"" noir (Taille: XL/42, Couleur: noir)";"Bas de maillot culotte ""Capi"" noir, derrière pas échancré. Composition: 80% Polyamide - 20% Elasthane. Haut de maillot vendu séparément.";"7.00";0;"http://www.chantefeuille.fr/3731-5914-thickbox/bas-de-maillot-culotte-capi-noir.jpg"
1;"Haut de maillot";"capinoirh-L";"Haut de maillot triangle ""Capi"" noir (Taille: L/40, Couleur: noir)";"'Haut de maillot triangle ""Capi"" noir. Rembourré avec coque non amovible. Se noue autour du cou et clip à l''arrière. Composition: 80% Polyamide - 20% Elasthane. Bas de maillot vendu séparément.'";"7.00";5;"http://www.chantefeuille.fr/3730-5913-thickbox/haut-de-maillot-triangle-capi-noir.jpg"
1;"Haut de maillot";"capinoirh-M";"Haut de maillot triangle ""Capi"" noir (Taille: M/38, Couleur: noir)";"'Haut de maillot triangle ""Capi"" noir. Rembourré avec coque non amovible. Se noue autour du cou et clip à l''arrière. Composition: 80% Polyamide - 20% Elasthane. Bas de maillot vendu séparément.'";"7.00";4;"http://www.chantefeuille.fr/3730-5913-thickbox/haut-de-maillot-triangle-capi-noir.jpg"
1;"Haut de maillot";"capinoirh-S";"Haut de maillot triangle ""Capi"" noir (Taille: S/36, Couleur: noir)";"'Haut de maillot triangle ""Capi"" noir. Rembourré avec coque non amovible. Se noue autour du cou et clip à l''arrière. Composition: 80% Polyamide - 20% Elasthane. Bas de maillot vendu séparément.'";"7.00";3;"http://www.chantefeuille.fr/3730-5913-thickbox/haut-de-maillot-triangle-capi-noir.jpg"
1;"Haut de maillot";"capinoirh-XL";"Haut de maillot triangle ""Capi"" noir (Taille: XL/42, Couleur: noir)";"'Haut de maillot triangle ""Capi"" noir. Rembourré avec coque non amovible. Se noue autour du cou et clip à l''arrière. Composition: 80% Polyamide - 20% Elasthane. Bas de maillot vendu séparément.'";"7.00";0;"http://www.chantefeuille.fr/3730-5913-thickbox/haut-de-maillot-triangle-capi-noir.jpg"
1;"Maillots de bain sexy";"CP3071";"Maillot de bain CP3071 (Taille: 36/38, Couleur: noir)";"Superbe maillot de bain une pièce en lycra, cachant juste ce qu''il faut. Matière souple et extensible. Laçage dans le dos et dans le cou. Coloris blanc.Taille M (36 à 38). Emballage individuel.'";"5.30";0;"http://www.chantefeuille.fr/1158-thickbox/maillot-de-bain-cp3071.jpg"
1;"Maillots de bain sexy";"CP3077";"Maillot de bain CP3077 (Taille: 36/38, Couleur: noir)";"Superbe maillot de bain une pièce string en lycra, cachant juste ce qu''il faut. Matière souple et extensible. Laçage dans le dos et dans le cou. Coloris noir.Taille M (36 à 38). Emballage individuel.'";"6.90";1;"http://www.chantefeuille.fr/1160-thickbox/maillot-de-bain-cp3077.jpg"
1;"Maillots de bain sexy";"CP40306-l";"Maillot de bain sexy 1 pièce noir (Taille: L (40), Couleur: noir)";"Maillot de bain sexy une pièce dos nu, s''attache autour du cou. Très originale !!! Composition: 100% Polyester.'";"9.00";0;"http://www.chantefeuille.fr/3570-thickbox/maillot-de-bain-sexy-1-piece-noir.jpg"
1;"Maillots de bain sexy";"CP40306-m";"Maillot de bain sexy 1 pièce noir (Taille: M (38), Couleur: noir)";"Maillot de bain sexy une pièce dos nu, s''attache autour du cou. Très originale !!! Composition: 100% Polyester.'";"9.00";0;"http://www.chantefeuille.fr/3570-thickbox/maillot-de-bain-sexy-1-piece-noir.jpg"
1;"Maillots de bain sexy";"CP40306-s";"Maillot de bain sexy 1 pièce noir (Taille: S (36), Couleur: noir)";"Maillot de bain sexy une pièce dos nu, s''attache autour du cou. Très originale !!! Composition: 100% Polyester.'";"9.00";0;"http://www.chantefeuille.fr/3570-thickbox/maillot-de-bain-sexy-1-piece-noir.jpg"
1;"Maillots de bain sexy";"CP40309-l";"Maillot de bain sexy petit pois (Taille: L (40), Couleur: blanc)";"Magnifique maillot de bain à pois composé de 2 pièces, un triangle avec une fine mousse amovible qui s''attache autour du cou et d''un string sexy avec son volant. Composition: 100% Polyester.'";"13.90";0;"http://www.chantefeuille.fr/3574-thickbox/maillot-de-bain-sexy-petit-pois.jpg"
1;"Maillots de bain sexy";"CP40309-m";"Maillot de bain sexy petit pois (Taille: M (38), Couleur: blanc)";"Magnifique maillot de bain à pois composé de 2 pièces, un triangle avec une fine mousse amovible qui s''attache autour du cou et d''un string sexy avec son volant. Composition: 100% Polyester.'";"13.90";0;"http://www.chantefeuille.fr/3574-thickbox/maillot-de-bain-sexy-petit-pois.jpg"
1;"Maillots de bain sexy";"CP40309-s";"Maillot de bain sexy petit pois (Taille: S (36), Couleur: blanc)";"Magnifique maillot de bain à pois composé de 2 pièces, un triangle avec une fine mousse amovible qui s''attache autour du cou et d''un string sexy avec son volant. Composition: 100% Polyester.'";"13.90";0;"http://www.chantefeuille.fr/3574-thickbox/maillot-de-bain-sexy-petit-pois.jpg"
1;"Maillots de bain sexy";"CP40320-1";"Maillot de bain sexy jaune avec volant (Taille: 36/40, Couleur: jaune)";"Maillot de bain jaune pâle avec cascade de volant. Ce maillot est composé d''un triangle qui s''attache autour du cou et au dos, et d''une culotte qui s''attache su les côtées. Composition: 100% Polyester.'";"11.40";0;"http://www.chantefeuille.fr/3577-thickbox/maillot-de-bain-sexy-jaune-avec-volant.jpg"
1;"Maillots de bain";"CP40322n";"Trikini noir avec volant. (Taille: 36/38, Couleur: noir)";"Trikini noir avec volant, s''attache autour du cou et dans le dos. Composition: 90% Polyester - 10% Elasthane.'";"7.30";2;"http://www.chantefeuille.fr/3901-6240-thickbox/trikini-noir-avec-volant.jpg"
1;"Maillots de bain";"CP40324-l";"Maillot de bain sexy bandeau rose (Taille: L (40), Couleur: rose)";"Maillot de bain bandeau corail, s''attache dans le dos et le tour de cou est amovible, culotte assorti. Composition: 82% Polyamide - 18% Elasthane.'";"11.95";2;"http://www.chantefeuille.fr/3579-thickbox/maillot-de-bain-sexy-bandeau-rose.jpg"
1;"Maillots de bain";"CP40324-m";"Maillot de bain sexy bandeau rose (Taille: M (38), Couleur: rose)";"Maillot de bain bandeau corail, s''attache dans le dos et le tour de cou est amovible, culotte assorti. Composition: 82% Polyamide - 18% Elasthane.'";"11.95";0;"http://www.chantefeuille.fr/3579-thickbox/maillot-de-bain-sexy-bandeau-rose.jpg"
1;"Maillots de bain";"CP40324-s";"Maillot de bain sexy bandeau rose (Taille: S (36), Couleur: rose)";"Maillot de bain bandeau corail, s''attache dans le dos et le tour de cou est amovible, culotte assorti. Composition: 82% Polyamide - 18% Elasthane.'";"11.95";0;"http://www.chantefeuille.fr/3579-thickbox/maillot-de-bain-sexy-bandeau-rose.jpg"
1;"Maillots de bain";"CP40326-l";"Maillot de bain sexy orange (Taille: L (40), Couleur: orange)";"Maillot de bain de qualité orange composé d''un haut avec rembourage amovible, bretelles réglables et culotte assorti. Composition: 82% Polyamide - 18% Elasthane.'";"11.45";2;"http://www.chantefeuille.fr/3581-thickbox/maillot-de-bain-sexy-orange.jpg"
1;"Maillots de bain";"CP40326-m";"Maillot de bain sexy orange (Taille: M (38), Couleur: orange)";"Maillot de bain de qualité orange composé d''un haut avec rembourage amovible, bretelles réglables et culotte assorti. Composition: 82% Polyamide - 18% Elasthane.'";"11.45";2;"http://www.chantefeuille.fr/3581-thickbox/maillot-de-bain-sexy-orange.jpg"
1;"Maillots de bain";"CP40326-s";"Maillot de bain sexy orange (Taille: S (36), Couleur: orange)";"Maillot de bain de qualité orange composé d''un haut avec rembourage amovible, bretelles réglables et culotte assorti. Composition: 82% Polyamide - 18% Elasthane.'";"11.45";2;"http://www.chantefeuille.fr/3581-thickbox/maillot-de-bain-sexy-orange.jpg"
1;"Maillots 2 pièces";"CP40334b-L";"Maillot de bain bandeau 2 pièces blanc ""Twist"" (Taille: L/40, Couleur: blanc)";"Superbe maillot bandeau 2 pièces blanc . Doux et chic à la fois . Composition 82% polyester 18% elasthane";"13.90";3;"http://www.chantefeuille.fr/4472-thickbox/maillot-de-bain-bandeau-2-pieces-blanc-twist.jpg"
1;"Maillots 2 pièces";"CP40334b-M";"Maillot de bain bandeau 2 pièces blanc ""Twist"" (Taille: M/38, Couleur: blanc)";"Superbe maillot bandeau 2 pièces blanc . Doux et chic à la fois . Composition 82% polyester 18% elasthane";"13.90";1;"http://www.chantefeuille.fr/4472-thickbox/maillot-de-bain-bandeau-2-pieces-blanc-twist.jpg"
1;"Maillots 2 pièces";"CP40334b-S";"Maillot de bain bandeau 2 pièces blanc ""Twist"" (Taille: S/36, Couleur: blanc)";"Superbe maillot bandeau 2 pièces blanc . Doux et chic à la fois . Composition 82% polyester 18% elasthane";"13.90";2;"http://www.chantefeuille.fr/4472-thickbox/maillot-de-bain-bandeau-2-pieces-blanc-twist.jpg"
1;"Maillots 2 pièces";"CP40334n-L";"Maillot de bain bandeau 2 pièces noir ""Twist"" (Taille: L/40, Couleur: noir)";"Superbe maillot bandeau 2 pièces noir . Doux et chic à la fois . Composition 82% polyester 18% elasthane";"13.90";1;"http://www.chantefeuille.fr/4473-thickbox/maillot-de-bain-bandeau-2-pieces-noir-twist.jpg"
1;"Maillots 2 pièces";"CP40334n-M";"Maillot de bain bandeau 2 pièces noir ""Twist"" (Taille: M/38, Couleur: noir)";"Superbe maillot bandeau 2 pièces noir . Doux et chic à la fois . Composition 82% polyester 18% elasthane";"13.90";0;"http://www.chantefeuille.fr/4473-thickbox/maillot-de-bain-bandeau-2-pieces-noir-twist.jpg"
1;"Maillots 2 pièces";"CP40334n-S";"Maillot de bain bandeau 2 pièces noir ""Twist"" (Taille: S/36, Couleur: noir)";"Superbe maillot bandeau 2 pièces noir . Doux et chic à la fois . Composition 82% polyester 18% elasthane";"13.90";0;"http://www.chantefeuille.fr/4473-thickbox/maillot-de-bain-bandeau-2-pieces-noir-twist.jpg"
1;"Maillots de bain";"CP40339-1-l";"Maillot de bain sexy triangle bleu (Taille: L (40), Couleur: bleu)";"Maillot de bain sexy triangle bleu avec léger rembourage amovible s''attache devant au dos et autour du cou, livrer avec culotte assorti qui s''attache sur les côtés. Composition: 82% Polyamide - 18% Elasthane.'";"10.60";1;"http://www.chantefeuille.fr/3584-thickbox/maillot-de-bain-sexy-triangle-bleu.jpg"
1;"Maillots de bain";"CP40339-1-m";"Maillot de bain sexy triangle bleu (Taille: M (38), Couleur: bleu)";"Maillot de bain sexy triangle bleu avec léger rembourage amovible s''attache devant au dos et autour du cou, livrer avec culotte assorti qui s''attache sur les côtés. Composition: 82% Polyamide - 18% Elasthane.'";"10.60";1;"http://www.chantefeuille.fr/3584-thickbox/maillot-de-bain-sexy-triangle-bleu.jpg"
1;"Maillots de bain";"CP40339-1-s";"Maillot de bain sexy triangle bleu (Taille: S (36), Couleur: bleu)";"Maillot de bain sexy triangle bleu avec léger rembourage amovible s''attache devant au dos et autour du cou, livrer avec culotte assorti qui s''attache sur les côtés. Composition: 82% Polyamide - 18% Elasthane.'";"10.60";2;"http://www.chantefeuille.fr/3584-thickbox/maillot-de-bain-sexy-triangle-bleu.jpg"
1;"Maillots de bain";"CP40390m-L";"Maillot de bain mauve avec volant (Taille: L/40, Couleur: mauve)";"Maillot de bain 2 pièces comprenant un haut triangle avec mousse amovible, s''attache dans le cou et dans le dos pour un meilleur ajustement. Culotte assortie, s''attache sur les côtés. Composition: 90% Polyester - 10% Elasthane.'";"9.40";2;"http://www.chantefeuille.fr/3902-6241-thickbox/maillot-de-bain-mauve-avec-volant.jpg"
1;"Maillots de bain";"CP40390m-M";"Maillot de bain mauve avec volant (Taille: M/38, Couleur: mauve)";"Maillot de bain 2 pièces comprenant un haut triangle avec mousse amovible, s''attache dans le cou et dans le dos pour un meilleur ajustement. Culotte assortie, s''attache sur les côtés. Composition: 90% Polyester - 10% Elasthane.'";"9.40";1;"http://www.chantefeuille.fr/3902-6241-thickbox/maillot-de-bain-mauve-avec-volant.jpg"
1;"Maillots de bain";"CP40390m-S";"Maillot de bain mauve avec volant (Taille: S/36, Couleur: mauve)";"Maillot de bain 2 pièces comprenant un haut triangle avec mousse amovible, s''attache dans le cou et dans le dos pour un meilleur ajustement. Culotte assortie, s''attache sur les côtés. Composition: 90% Polyester - 10% Elasthane.'";"9.40";2;"http://www.chantefeuille.fr/3902-6241-thickbox/maillot-de-bain-mauve-avec-volant.jpg"
1;"Maillots de bain sexy";"CP4105";"Maillot de bain CP4105 (Taille: 36/38, Couleur: blanc)";"Superbe maillot de bain 2 pièces, culotte assortie . Trés belle qualité .Taille M (36 à 38). Emballage individuel.";"6.30";0;"http://www.chantefeuille.fr/1161-thickbox/maillot-de-bain-cp4105.jpg"
1;"Maillots de bain sexy";"CP4109-1";"Maillot de bain sexy triangle blanc avec bijoux (Taille: 36/40, Couleur: blanc)";"Maillot de bain sexy noir 2 pièces avec bijoux. Composé d''un triangle et de son string avec bijoux. Pas de doublure. Composition: 100% Polyester.'";"4.40";0;"http://www.chantefeuille.fr/3591-thickbox/maillot-de-bain-sexy-triangle-blanc-avec-bijoux.jpg"
1;"Maillots de bain sexy";"CP4109-2";"Maillot de bain sexy triangle noir avec bijoux (Taille: 36/40, Couleur: noir)";"Maillot de bain sexy noir 2 pièces avec bijoux. Composé d''un triangle et de son string avec bijoux. Pas de doublure. Composition: 100% Polyester.'";"4.40";0;"http://www.chantefeuille.fr/3592-thickbox/maillot-de-bain-sexy-triangle-noir-avec-bijoux.jpg"
1;"Maillots de bain";"D012c-M";"Jupe de plage ""Alessia"" corail (Taille: 36/40, Couleur: corail)";"Jupe de plage avec frange ""Alessia"" corail. Composition: 82% Nylon - 18% Elasthane. ";"16.20";4;"http://www.chantefeuille.fr/3800-6040-thickbox/jupe-de-plage-alessia-corail.jpg"
1;"Maillots de bain";"D012j-M";"Jupe de plage ""Alessia"" jaune (Taille: 36/40, Couleur: jaune)";"Jupe de plage avec frange ""Alessia"" jaune fluo. Composition: 82% Nylon - 18% Elasthane. ";"16.20";4;"http://www.chantefeuille.fr/3802-6042-thickbox/jupe-de-plage-alessia-jaune.jpg"
1;"Maillots de bain";"D012v-M";"Jupe de plage ""Alessia"" vert (Taille: 36/40, Couleur: vert)";"Jupe de plage avec frange ""Alessia"" vert fluo. Composition: 82% Nylon - 18% Elasthane. ";"16.20";4;"http://www.chantefeuille.fr/3801-6041-thickbox/jupe-de-plage-alessia-vert.jpg"
1;"Bas de maillot";"D102nb-L";"bas de maillot culotte ""Dag adom"" (Taille: L/40, Couleur: noir)";"Bas de maillot culotte classique ""Dagadom"" noir. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"6.00";0;"http://www.chantefeuille.fr/3511-5678-thickbox/bas-de-maillot-culotte-dag-adom.jpg"
1;"Bas de maillot";"D102nb-M";"bas de maillot culotte ""Dag adom"" (Taille: M/38, Couleur: noir)";"Bas de maillot culotte classique ""Dagadom"" noir. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"6.00";3;"http://www.chantefeuille.fr/3511-5678-thickbox/bas-de-maillot-culotte-dag-adom.jpg"
1;"Bas de maillot";"D102nb-S";"bas de maillot culotte ""Dag adom"" (Taille: S/36, Couleur: noir)";"Bas de maillot culotte classique ""Dagadom"" noir. Composition: 82% Nylon - 18% Elasthane. Haut de maillot vendu séparément.";"6.00";2;"http://www.chantefeuille.fr/3511-5678-thickbox/bas-de-maillot-culotte-dag-adom.jpg"
1;"Haut de maillot";"D102nH-L";"Haut de maillot bandeau ""Dagadom"" (Taille: L/40, Couleur: noir)";"Haut de maillot bandeau ""Dagadom"" noir. Rembourré avec coque amovible. Se noue autour du cou et clip dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"6.00";0;"http://www.chantefeuille.fr/3510-5677-thickbox/haut-de-maillot-bandeau-dagadom.jpg"
1;"Haut de maillot";"D102nH-M";"Haut de maillot bandeau ""Dagadom"" (Taille: M/38, Couleur: noir)";"Haut de maillot bandeau ""Dagadom"" noir. Rembourré avec coque amovible. Se noue autour du cou et clip dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"6.00";3;"http://www.chantefeuille.fr/3510-5677-thickbox/haut-de-maillot-bandeau-dagadom.jpg"
1;"Haut de maillot";"D102nH-S";"Haut de maillot bandeau ""Dagadom"" (Taille: S/36, Couleur: noir)";"Haut de maillot bandeau ""Dagadom"" noir. Rembourré avec coque amovible. Se noue autour du cou et clip dans le dos. Composition: 82% Nylon - 18% Elasthane. Bas de maillot vendu séparément.";"6.00";2;"http://www.chantefeuille.fr/3510-5677-thickbox/haut-de-maillot-bandeau-dagadom.jpg"
1;"Maillots de bain 1 pièce";"D112leo-2XL";"Maillot de bain 1 pièce léopard avec froufrou (Taille: XXL (44-45), Couleur: léopard)";"Nouvelle Collection 2012. Maillot de bain 1 pièce léopard avec froufrou, bonnet légèrement rembourré. Bretelles amovibles. Composition: 82% Nylon - 18% Elasthane.";"12.00";2;"http://www.chantefeuille.fr/3853-thickbox/maillot-de-bain-1-piece-leopard-avec-froufrou.jpg"
1;"Maillots de bain 1 pièce";"D112leo-L";"Maillot de bain 1 pièce léopard avec froufrou (Taille: L (40), Couleur: léopard)";"Nouvelle Collection 2012. Maillot de bain 1 pièce léopard avec froufrou, bonnet légèrement rembourré. Bretelles amovibles. Composition: 82% Nylon - 18% Elasthane.";"12.00";0;"http://www.chantefeuille.fr/3853-thickbox/maillot-de-bain-1-piece-leopard-avec-froufrou.jpg"
1;"Maillots de bain 1 pièce";"D112leo-XL";"Maillot de bain 1 pièce léopard avec froufrou (Taille: XL (42-43), Couleur: léopard)";"Nouvelle Collection 2012. Maillot de bain 1 pièce léopard avec froufrou, bonnet légèrement rembourré. Bretelles amovibles. Composition: 82% Nylon - 18% Elasthane.";"12.00";3;"http://www.chantefeuille.fr/3853-thickbox/maillot-de-bain-1-piece-leopard-avec-froufrou.jpg"
